id;canceled;code;group;week;code_week;mon;tue;wed;thu;fri;sat;sun;sum2;sum;workingtimeweek1;Krankheit;corona;quarantäne;krank_;Ferien;urlaub;holidays_;elternzeit;workingtimeweek2;weekcope1;weekcope2;weekmakrostress;begin;end;duration;handover;version;MO2;DI3;MI4;DO5;FR6;SA7;SO8;;
12827;0;LE93VMFZRK;TG-3;G3W1;LE93VMFZRK_G3W1;00:07;08:00;10:00;09:00;08:30;04:00;00:00;39:37;39,62;1;;;;0;;;0;0;;Ich habe mir feste Zeiten eingeteilt, an denen ich arbeiten kann. Ich habe meine ToDos aufgeschrieben und priorisiert. Ich habe Yoga gemacht. ;Es beruhigt mich, wenn ich weiß, dass ich die Aufgaben zeitnah bewältigen kann. Sport hilft gegen meine Verspannungen. ;"Am Montag war ich krank, sodass ich nicht arbeiten konnte. 
Ich heirate am kommenden Wochenende, sodass viel Planungsarbeit angefallen ist. ";04.04.2022 11:35;04.04.2022 11:44;546;04.04.2022 11:44;41;00:07;08:00;10:00;09:00;08:30;04:00;00:00;;
39619;0;BLR8KLDD48;TG-3;G3W4;BLR8KLDD48_G3W4;09:45;09:00;10:00;10:00;00:00;00:00;01:00;39:45;39,75;2;;;;0;;;0;0;Bewertung eines Projektes müsste angeschlossen werden;abends Sport gemacht um den Stress etwas auszugleichen;regelmäßiger Sport gleicht die Überbeanspruchung in der Schule aus.;nein nichts;17.07.2022 17:22;17.07.2022 17:28;361;17.07.2022 17:28;41;09:45;09:00;10:00;10:00;00:00;00:00;01:00;;
9115;0;RXRQGMPAYK;TG-2;G2W1;RXRQGMPAYK_G2W1;07:00;05:00;07:00;11:00;04:45;04:00;01:00;39:45;39,75;1;;;;0;;;0;0;;Spaziergang ;;Viel zu tun mit Umbau des Hauses;27.03.2022 18:50;27.03.2022 18:56;387;27.03.2022 18:56;41;07:00;05:00;07:00;11:00;04:45;04:00;01:00;;
9081;0;HN6XZSHD1Z;TG-2;G2W1;HN6XZSHD1Z_G2W1;07:30;07:30;07:30;09:00;06:00;00:30;01:45;39:45;39,75;0;;;;0;;;0;0;durch Unterrichtsblöcke schwanken die Wochenarbeitsstunden sehr stark, außerplanmäßig war auch Abschlussprüfung AP2 mit vielen Korrekturen;Unterrichtsstress versuche ich mit einer Ruhepause zu begegnen, manchmal hilft auch ein kleiner Spaziergang außerhalb des Schulgebäudes, wozu aber oft die Zeit fehlt. Gespräche mit KollegInnen helfen auch.;;negativer Stress: Ausfall der Heizung ;27.03.2022 16:12;27.03.2022 16:31;1103;27.03.2022 16:31;41;07:30;07:30;07:30;09:00;06:00;00:30;01:45;;
28007;0;9M6XS2BDNU;TG-5;G5W2;9M6XS2BDNU_G5W2;08:00;08:20;09:00;08:00;06:00;00:00;00:30;39:50;39,83;1;;;;0;;;0;0;;Sport und Bewegung in Sportgruppen;Guter Ausgleich zum Arbeitsalltag;Fußballfinale besucht in Berlin am Samstag! Mit Sohn. Erlebnis der besonderen Art!;22.05.2022 21:46;22.05.2022 21:55;519;22.05.2022 21:55;41;08:00;08:20;09:00;08:00;06:00;00:00;00:30;;
42890;0;9WSS4UVY8W;TG-2;G2W5;9WSS4UVY8W_G2W5;05:15;03:25;04:30;06:20;08:30;05:45;06:10;39:55;39,92;1;;;;0;;;0;0;;;;;11.09.2022 20:46;11.09.2022 20:49;170;11.09.2022 20:49;41;05:15;03:25;04:30;06:20;08:30;05:45;06:10;;
12798;0;9ANVAV5UAW;TG-3;G3W1;9ANVAV5UAW_G3W1;08:00;06:00;07:00;09:58;09:00;00:00;00:00;39:58;39,97;0;;;;0;;;0;0;;;sehr hilfreich;nein;04.04.2022 11:12;04.04.2022 11:14;152;04.04.2022 11:14;41;08:00;06:00;07:00;09:58;09:00;00:00;00:00;;
35253;0;2PVFLYCCVR;TG-5;G5W3;2PVFLYCCVR_G5W3;09:00;06:00;07:00;07:00;08:00;00:00;03:00;40:00;40,00;1;;;;0;;;0;0;;;;;27.06.2022 14:59;27.06.2022 15:13;879;27.06.2022 15:13;41;09:00;06:00;07:00;07:00;08:00;00:00;03:00;;
5606;0;YXSW8ZCZP6;TG-1;G1W1;YXSW8ZCZP6_G1W1;07:30;07:30;06:00;06:00;07:00;03:00;03:00;40:00;40,00;1;;;;0;;;0;0;;Pausen gemacht, mit dem Hund raus;Sehr hilfreich;Die Testwoche (Mo-Fr): Heizungssanierung;21.03.2022 08:10;21.03.2022 08:20;573;21.03.2022 08:20;41;07:30;07:30;06:00;06:00;07:00;03:00;03:00;;
36640;0;ZYCAL4T13Y;TG-1;G1W4;ZYCAL4T13Y_G1W4;08:00;07:45;08:40;09:05;06:00;00:00;00:30;40:00;40,00;2;;;;0;;;0;0;zusätzlich Mathevorkurs 3 mal abends 4 Unterrichtsstunden, mündliche Prüfungen ;;;;03.07.2022 19:32;03.07.2022 19:36;232;03.07.2022 19:36;41;08:00;07:45;08:40;09:05;06:00;00:00;00:30;;
28064;0;2PVFLYCCVR;TG-5;G5W2;2PVFLYCCVR_G5W2;08:00;06:00;05:30;05:00;08:00;05:30;02:00;40:00;40,00;1;;;;0;;;0;0;;;;Ambulante Operation am Dienstag und Nachsorgetermin am Donnerstag hat mich zeitlich eingeschränkt, so dass ich nicht vollzeitig arbeiten konnte.;23.05.2022 08:59;23.05.2022 09:05;364;23.05.2022 09:05;41;08:00;06:00;05:30;05:00;08:00;05:30;02:00;;
25105;0;4DR4WUYTA1;TG-4;G4W2;4DR4WUYTA1_G4W2;08:00;09:00;08:00;08:00;07:00;00:00;00:00;40:00;40,00;2;;;;0;;;0;0;Viele Absprachen mit Schülern wegen Abiturthemen, parallel zu vollem Unterricht ;Versuchen, die anstehenden Termine und Aufgaben Stück für Stück abzuarbeiten ;Ich verstehe die Frage nicht. Es hat mir geholfen, den Stress zu bewältigen, sonst hätte ich es nicht getan ;;15.05.2022 22:33;15.05.2022 22:37;241;15.05.2022 22:37;41;08:00;09:00;08:00;08:00;07:00;00:00;00:00;;
9533;0;A5NA278UX7;TG-2;G2W1;A5NA278UX7_G2W1;06:30;07:00;09:30;08:00;09:00;00:00;00:00;40:00;40,00;0;;corona;;1;;;0;0;Betreuung 5-jähriger Sohn wegen Corona-Isolation ;Priorisieren, priorisieren, priorisieren...;Das Wichtigste wird erledigt.;Unklarheit, ob sich weitere Familienmitglieder mit Corona infiziert haben. ;28.03.2022 14:22;28.03.2022 14:26;265;28.03.2022 14:26;41;06:30;07:00;09:30;08:00;09:00;00:00;00:00;;
45102;0;YS1Z6KC4FK;TG-3;G3W5;YS1Z6KC4FK_G3W5;09:00;08:00;06:00;06:00;08:00;00:00;03:00;40:00;40,00;0;;;;0;;;0;0;;;;;25.09.2022 16:11;25.09.2022 16:12;83;25.09.2022 16:12;41;09:00;08:00;06:00;06:00;08:00;00:00;03:00;;
28336;0;HD4BMGW4AH;TG-5;G5W2;HD4BMGW4AH_G5W2;08:00;02:00;11:00;08:00;05:00;01:00;05:00;40:00;40,00;2;;;;0;;;0;0;"Klasse kam aus Blockunterricht zurück
Mobbingfall (viele Absprachen mit SuS, KuK und Svhulleitung)
Besprechungstermin mit Innungsmeistern";Hobby Bienen;"Ging so, das Problem ist zu präsent und weitreichend; Naja kurzfristig schon";Meine Mutter (83) hatte Bluthochdruckanfälle;22.05.2022 15:45;23.05.2022 19:29;99861;23.05.2022 19:29;41;08:00;02:00;11:00;08:00;05:00;01:00;05:00;;
20784;0;QBDTTHMCVZ;TG-2;G2W2;QBDTTHMCVZ_G2W2;06:00;06:00;05:00;08:00;07:00;08:00;00:10;40:10;40,17;2;;;;0;;;0;0;viele Sondertermine (Sitzung, Berufsbörse, Schülerseminar am Samstag, Vertretung bzw. vorausgearbeitet);essen und joggen;Sport macht den Kopf frei, auch lesen hilft beim Anschalten ;;02.05.2022 07:46;02.05.2022 07:50;211;02.05.2022 07:50;41;06:00;06:00;05:00;08:00;07:00;08:00;00:10;;
9083;0;FRWEKSY6NE;TG-2;G2W1;FRWEKSY6NE_G2W1;07:00;08:00;07:30;07:30;06:45;02:00;01:30;40:15;40,25;1;;;;0;;;0;0;;Pause, andere Tätigkeit, KA konsequent abarbeiten, Gespräche mit Kollegen nach dem Unterricht;Hilfreich;Mein Gehalt wurde wieder zu unrecht gekürzt, konnte ich am Mittwoch klären, immer wenn meine Kinder eine neue Studienbescheinigung vorlegen, passiert das;27.03.2022 16:23;27.03.2022 16:35;730;27.03.2022 16:36;41;07:00;08:00;07:30;07:30;06:45;02:00;01:30;;
44073;0;SMGF6EP1V6;TG-1;G1W6;SMGF6EP1V6_G1W6;07:30;08:30;06:00;09:00;07:15;02:00;00:00;40:15;40,25;1;;;;0;;;0;0;;;;;18.09.2022 19:00;18.09.2022 19:03;204;18.09.2022 19:03;41;07:30;08:30;06:00;09:00;07:15;02:00;00:00;;
46463;0;RX747LDR17;TG-2;G2W5;RX747LDR17_G2W5;08:45;08:00;10:15;08:45;03:00;01:30;00:00;40:15;40,25;1;;;;0;;;0;0;;Freizeitsport;körperlicher Ausgleich ;;12.09.2022 22:00;03.10.2022 21:43;1813357;03.10.2022 21:43;41;08:45;08:00;10:15;08:45;03:00;01:30;00:00;;
49119;0;4NL31RQU1R;TG-2;G2W6;4NL31RQU1R_G2W6;08:00;07:00;06:00;05:00;06:00;08:00;00:20;40:20;40,33;1;;;;0;;;0;0;;;;;16.10.2022 19:19;16.10.2022 19:22;163;16.10.2022 19:22;41;08:00;07:00;06:00;05:00;06:00;08:00;00:20;;
47685;0;9M6XS2BDNU;TG-5;G5W5;9M6XS2BDNU_G5W5;00:00;07:00;08:00;06:00;11:00;07:50;00:30;40:20;40,33;0;;;;0;;;0;0;Feiertag, 3. Oktober;2x Sport (Vollyball) und Spaziergang;Ein sehr guter Ausgleich ;;09.10.2022 17:10;09.10.2022 17:19;551;09.10.2022 17:19;41;00:00;07:00;08:00;06:00;11:00;07:50;00:30;;
38486;0;USWXHK5SVB;TG-2;G2W4;USWXHK5SVB_G2W4;08:23;09:00;09:00;07:30;06:30;00:00;00:00;40:23;40,38;1;;;;0;;;0;0;;;;;11.07.2022 08:38;11.07.2022 08:40;109;11.07.2022 08:40;41;08:23;09:00;09:00;07:30;06:30;00:00;00:00;;
48016;0;EQXAQXX48W;TG-5;G5W5;EQXAQXX48W_G5W5;09:30;07:45;05:30;06:15;07:55;01:30;02:00;40:25;40,42;1;;;;0;;;0;0;;;;;10.10.2022 21:26;10.10.2022 21:32;358;10.10.2022 21:32;41;09:30;07:45;05:30;06:15;07:55;01:30;02:00;;
25192;0;1R32ELUGQQ;TG-4;G4W2;1R32ELUGQQ_G4W2;10:00;06:30;10:00;05:00;05:00;00:00;04:00;40:30;40,50;2;;;;0;;;0;0;Treffen Arbeitsgruppe neuer Bildungsplan ;Sport, Yoga;Abbau von Adrenalin ;;16.05.2022 09:44;16.05.2022 09:49;248;16.05.2022 09:49;41;10:00;06:30;10:00;05:00;05:00;00:00;04:00;;
32705;0;8GAY2ARAX1;TG-4;G4W3;8GAY2ARAX1_G4W3;02:30;07:30;08:00;07:30;06:15;07:15;01:30;40:30;40,50;1;;;;0;;;0;0;;Pausen, weil ich zuhause gearbeitet habe.;;;19.06.2022 21:39;19.06.2022 21:43;219;19.06.2022 21:43;41;02:30;07:30;08:00;07:30;06:15;07:15;01:30;;
9068;0;XTVV8CV7NW;TG-2;G2W1;XTVV8CV7NW_G2W1;05:00;08:00;07:00;09:30;07:00;00:00;04:00;40:30;40,50;0;;;;0;;;0;0;wenig Korrekturen, wenig Zusatz-Tätigkeiten;versucht, ihn nicht an mich Ran zu lassen, Sport;nicht in besonderem Maße ;nein;27.03.2022 16:00;27.03.2022 16:05;292;27.03.2022 16:05;41;05:00;08:00;07:00;09:30;07:00;00:00;04:00;;
9274;0;438B4WTQK5;TG-2;G2W1;438B4WTQK5_G2W1;09:30;09:30;09:30;07:00;05:00;00:00;00:00;40:30;40,50;1;;;;0;;;0;0;;;;;28.03.2022 07:33;28.03.2022 07:36;206;28.03.2022 07:36;41;09:30;09:30;09:30;07:00;05:00;00:00;00:00;;
12735;0;C7D2WYBE5F;TG-3;G3W1;C7D2WYBE5F_G3W1;05:00;06:00;06:00;11:00;04:30;02:00;06:00;40:30;40,50;1;;;;0;;;0;0;;Effektive und produktive Arbeitsphasen entstressen mich, weil der “Berg” kleiner wird.;Sehr hilfreich. ;;04.04.2022 08:29;04.04.2022 08:32;210;04.04.2022 08:33;41;05:00;06:00;06:00;11:00;04:30;02:00;06:00;;
5523;0;P6W6W7QGNN;TG-1;G1W1;P6W6W7QGNN_G1W1;08:00;05:00;08:00;05:00;08:30;00:00;06:00;40:30;40,50;1;;;;0;;;0;0;;Meistens nichts, ansonsten Pause oder mal kräftig durchatmen;Ich habe zu wenig getan... ;;20.03.2022 21:08;20.03.2022 21:13;269;20.03.2022 21:13;41;08:00;05:00;08:00;05:00;08:30;00:00;06:00;;
49188;0;SDB66YP9D7;TG-2;G2W6;SDB66YP9D7_G2W6;07:25;09:10;07:30;07:55;05:05;03:30;00:00;40:35;40,58;0;;;;0;;;0;0;"Arbeitsvertrag auf 88% reduziert, wg Überlast in den letzten Jahren 
weniger Vorbereitung wg Krankheit in Familie 
mehr Unterricht, da Blockunterricht ungleichmäßig ";;;;17.10.2022 06:58;17.10.2022 07:05;393;17.10.2022 07:05;41;07:25;09:10;07:30;07:55;05:05;03:30;00:00;;
23051;0;T1CNLTQ1MV;TG-3;G3W2;T1CNLTQ1MV_G3W2;03:30;06:45;05:40;06:20;08:15;04:46;05:26;40:42;40,70;0;;;;0;;;0;0;weniger Unterricht, dafür Prüfungsaufsichten und Korrekturen;versucht mir klarzumachen, dass die Prüfungszeit eine Ausnahmesituation ist;;;08.05.2022 08:45;08.05.2022 17:41;32153;08.05.2022 17:41;41;03:30;06:45;05:40;06:20;08:15;04:46;05:26;;
31835;0;RX747LDR17;TG-2;G2W3;RX747LDR17_G2W3;10:00;07:45;08:45;09:15;05:00;00:00;00:00;40:45;40,75;2;;;;0;;;0;0;Gesellenprüfung Teil, Zeugniserstellung, Fachexkursion;Am Abend vorarbeiten;Konnte grosses Arbeitspensum bewältigen ;;06.06.2022 10:24;06.06.2022 10:36;717;06.06.2022 10:36;41;10:00;07:45;08:45;09:15;05:00;00:00;00:00;;
46378;0;8GAY2ARAX1;TG-4;G4W5;8GAY2ARAX1_G4W5;04:00;09:16;05:30;08:45;09:15;01:15;02:45;40:46;40,77;1;;;;0;;;0;0;;;;;02.10.2022 23:01;02.10.2022 23:06;319;02.10.2022 23:06;41;04:00;09:16;05:30;08:45;09:15;01:15;02:45;;
15174;0;ZTFD8GTDDN;TG-4;G4W1;ZTFD8GTDDN_G4W1;09:00;07:00;05:30;09:00;08:00;00:00;02:20;40:50;40,83;0;;;;0;;;0;0;2,5 Tage Fortbildung;Durchatmen;;;10.04.2022 22:01;10.04.2022 22:10;543;10.04.2022 22:10;41;09:00;07:00;05:30;09:00;08:00;00:00;02:20;;
38328;0;51WC99CADA;TG-2;G2W4;51WC99CADA_G2W4;07:05;09:05;07:25;08:35;03:00;03:25;02:15;40:50;40,83;2;;;;0;;;0;0;"Mi Fortbildung, Do Abi Entlassfeier,
die ganze Woche über waren Klassen im Praktikum, weswegen ich mich vielen Sonderaufgaben gewidmet habe und den Abiturienten mit der Technik geholfen habe. ";schlafen, Arbeit auf das Wochenende ausgelagert, weil ich unter der Woche einfach zu platt war;kurzfristig hilft das Auslagern, langfristig sollten die Wochenenden frei bleiben, um wenigstens da wieder Energie tanken zu können;;10.07.2022 21:41;10.07.2022 21:48;429;10.07.2022 21:48;41;07:05;09:05;07:25;08:35;03:00;03:25;02:15;;
31757;0;2YT2A449L5;TG-2;G2W3;2YT2A449L5_G2W3;09:35;06:50;07:00;08:30;09:00;00:00;00:00;40:55;40,92;0;;;;0;;;0;0;Aufgrund von Arztbesuchen musste ich an zwei Mittagen früher gehen. Die liegengebliebenen Arbeiten werden in den Pfingstferien abgearbeitet.;Routinewoche ohne besondere Stressmomente.;;Arztbesuch mit kleinerem OP-Eingriff hat etwas Stress erzeugt;05.06.2022 17:59;05.06.2022 18:11;742;05.06.2022 18:11;41;09:35;06:50;07:00;08:30;09:00;00:00;00:00;;
47625;0;YYUAY412BZ;TG-5;G5W5;YYUAY412BZ_G5W5;03:15;06:20;08:00;07:35;07:00;05:50;02:55;40:55;40,92;2;;;;0;;;0;0;Viele Zusatztermine: Wandertag, Sitzungen mit Schulsozialarbeit und ÖPR, Werbeaktion für Schule. Dadurch verschob sich Unterrichtsvorbereitung auf andere Zeitfenster, u.a. am Feiertag und am Sonntag.;Planung anstehender privater Dinge, Ausüben von Hobbys, Lesen oder Hören von Büchern;Abschalten hat soweit gut funktioniert, Stressabbau war dadurch machbar. Es wird aber mit fortschreitendem Schuljahr erfahrungsgemäß wieder schwieriger werden.;Freitag: Positiv - Kollegin teilt mir mit, dass eine Klasse, die ich letztes Jahr unterrichtet habe, aber abgeben musste, mich als Person und meinen Unterricht vermisst.;09.10.2022 11:14;09.10.2022 11:27;782;09.10.2022 11:27;41;03:15;06:20;08:00;07:35;07:00;05:50;02:55;;
12533;0;153ZW1T69Y;TG-3;G3W1;153ZW1T69Y_G3W1;07:00;08:00;06:00;06:00;07:00;04:00;03:00;41:00;41,00;0;;;;0;;;0;0;"Weil die meisten Klausuren in dem beiden Wochen davor geschrieben und korrigiert wurden und eine klasse im 2 wöchigen Turnus unterrichtet wird, die diese woche nicht dran war.
Es waren auch keine Konferenzen diese Woche";Kurzmeditation, spazieren, stressige Erlebnisse teilen;"Schon hilfreich aber zu wenig Ausgleich
Familie und Schule des Kinds bedürfen auch noch Zeit, Haushalt etc";Mittwoch: Tod eines sehr guten Freundes;03.04.2022 16:23;03.04.2022 16:38;873;03.04.2022 16:38;41;07:00;08:00;06:00;06:00;07:00;04:00;03:00;;
27989;0;HUQ9ME2FWQ;TG-5;G5W2;HUQ9ME2FWQ_G5W2;10:00;10:00;08:00;04:00;05:00;00:00;04:00;41:00;41,00;1;;;;0;;;0;0;;Sport, Natur, Freunde, Familie, Hund, Partner, Arbeitskollegen;hilfreich, aber nicht hilfreich genug, um den Stress wirklich abzubauen;nein;22.05.2022 19:07;22.05.2022 20:34;5217;22.05.2022 20:34;41;10:00;10:00;08:00;04:00;05:00;00:00;04:00;;
39734;0;YS1Z6KC4FK;TG-3;G3W4;YS1Z6KC4FK_G3W4;10:00;10:00;08:00;09:00;04:00;00:00;00:00;41:00;41,00;0;;;;0;;;0;0;;;;;18.07.2022 13:33;18.07.2022 13:36;168;18.07.2022 13:36;41;10:00;10:00;08:00;09:00;04:00;00:00;00:00;;
20684;0;FRWEKSY6NE;TG-2;G2W2;FRWEKSY6NE_G2W2;08:30;07:00;07:30;08:00;08:00;02:00;00:00;41:00;41,00;1;;;;0;;;0;0;;Pausen einlegen, ruhig bleiben, auf Erfahrung vertrauen;Bin ruhig geblieben;Eine Prüfungsklasse, die sehr anstrengend war, hatte am Mittwoch ihren letzten Schultag;01.05.2022 18:06;01.05.2022 18:10;258;01.05.2022 18:11;41;08:30;07:00;07:30;08:00;08:00;02:00;00:00;;
5248;0;LM1CKB8DKG;TG-1;G1W1;LM1CKB8DKG_G1W1;06:00;10:00;08:00;08:00;04:00;02:00;03:00;41:00;41,00;1;;;;0;;;0;0;;"Versucht alles nacheinander zu machen
Und zwischendurch einfach durchatmen";Lebensnotwendig;Normale Woche;20.03.2022 03:47;20.03.2022 07:17;12551;20.03.2022 07:17;41;06:00;10:00;08:00;08:00;04:00;02:00;03:00;;
35008;0;NZL9RBGLRZ;TG-5;G5W3;NZL9RBGLRZ_G5W3;05:15;04:30;05:30;09:30;08:00;02:45;05:30;41:00;41,00;2;;;;0;;;0;0;Sie war nicht sehr unüblich, aber es kamen sehr viele Dinge zusammen. Sehr viel Arbeit auch am Wochenende. Personalversammlung, Vorbereitung Studienfahrt, Korrekturen, Vorbereitung mündliches Abitur... ;Ich versuche eine Sache nach der anderen zu machen und die Freude an der Sache nicht zu verlieren. ;Es ist gut, wenn man Spaß an der Sache hat. Mit zwei Kindern und einem deutlich reduzierten Deputat ist es dennoch manchmal eine grenzwertig Arbeitsbelastung. ;Montag, Tod einer Person aus dem erweiterten Familienkreis. ;26.06.2022 16:53;26.06.2022 21:03;15018;26.06.2022 21:03;41;05:15;04:30;05:30;09:30;08:00;02:45;05:30;;
20668;0;T6DF1RQQ3V;TG-2;G2W2;T6DF1RQQ3V_G2W2;07:00;09:00;08:00;08:00;06:00;00:00;03:00;41:00;41,00;1;;;;0;;;0;0;;Sport…;Sehr;Nein;01.05.2022 18:03;01.05.2022 18:06;131;01.05.2022 18:06;41;07:00;09:00;08:00;08:00;06:00;00:00;03:00;;
38240;0;52VTUB88X5;TG-2;G2W4;52VTUB88X5_G2W4;06:30;06:30;05:00;05:00;07:30;05:30;05:00;41:00;41,00;2;krank;;;1;;;0;0;noch viel zum Korrigieren, praktische Prüfungen der MFAs, Unterrichtsvorbereitung trotz Krankheit ;die Hoffnung und Aussicht, dass bald alle Noten fertig sind und die Ferien beginnen ;;;10.07.2022 18:14;10.07.2022 18:19;298;10.07.2022 18:19;41;06:30;06:30;05:00;05:00;07:30;05:30;05:00;;
45232;0;BVEST3S2XM;TG-3;G3W5;BVEST3S2XM_G3W5;08:00;08:00;08:00;09:00;08:00;00:00;00:00;41:00;41,00;0;;;;0;;;0;0;Unterrichtsausfall.wegen Klassenfahrt;;;;26.09.2022 08:11;26.09.2022 08:15;201;26.09.2022 08:15;41;08:00;08:00;08:00;09:00;08:00;00:00;00:00;;
12485;0;TN1CL3N8CB;TG-3;G3W1;TN1CL3N8CB_G3W1;08:00;06:00;08:00;05:00;06:00;05:00;03:00;41:00;41,00;1;;;;0;;;0;0;;Tief durchatmen, Backen, Rat bei Kollegen, ;;;03.04.2022 13:27;03.04.2022 13:30;165;03.04.2022 13:30;41;08:00;06:00;08:00;05:00;06:00;05:00;03:00;;
25460;0;2NX43H22UA;TG-4;G4W2;2NX43H22UA_G4W2;08:00;08:00;09:00;05:00;08:30;02:00;00:45;41:15;41,25;0;;;;0;;;0;0;Prüfungen, einige Unterrichtsstunden sind ausgefallen, dafür mehr Aufsichten und viele Korrekturen, Abgabe der Abi-Korrektur;tief durchatmen, beten, mit anderen drüber reden;teilweise;;16.05.2022 18:57;16.05.2022 19:03;350;16.05.2022 19:03;41;08:00;08:00;09:00;05:00;08:30;02:00;00:45;;
45060;0;KYBU7M19DN;TG-3;G3W5;KYBU7M19DN_G3W5;07:38;07:35;09:35;07:25;04:40;03:00;01:30;41:23;41,38;2;;;;0;;;0;0;Projekt Weltfairänderer an der Schule- Dabei Mitarbeit in der Steuerungsgruppe;;;;25.09.2022 08:31;25.09.2022 08:45;814;25.09.2022 08:45;41;07:38;07:35;09:35;07:25;04:40;03:00;01:30;;
47617;0;EY4HRSEZRH;TG-5;G5W5;EY4HRSEZRH_G5W5;04:00;15:00;11:30;06:00;05:00;00:00;00:00;41:30;41,50;0;;;;0;;;0;0;;;;;09.10.2022 09:44;09.10.2022 09:45;50;09.10.2022 09:45;41;04:00;15:00;11:30;06:00;05:00;00:00;00:00;;
39603;0;T5NTBWWYXA;TG-3;G3W4;T5NTBWWYXA_G3W4;06:00;10:30;09:00;08:00;06:00;00:00;02:00;41:30;41,50;1;;;;0;;;0;0;;nicht viel, einfach in der Hängematte gelegen und nachgedacht ;"war zu wenig um sich richtig zu erholen; Es staut sich auf und ich bin reif für die Ferien ";Tochter mit Freund war auf Besuch da. War sehr erfreulich. ;17.07.2022 15:28;17.07.2022 15:34;340;17.07.2022 15:34;41;06:00;10:30;09:00;08:00;06:00;00:00;02:00;;
21083;0;WYL358N27Z;TG-2;G2W2;WYL358N27Z_G2W2;12:15;09:00;08:00;09:30;02:50;00:05;00:05;41:45;41,75;1;;;;0;;;0;0;;Sport, Sauna,  Schlafen,  Essen, nachdem,  Gespräche;es hat mich entspannt , ich konnte abladen;Mittwoch positiv, : Besuch bei der Heilpraktikerin = Sehr entspannend,  am Freitag zu Hause gearbeitet und etwas länger geschlafen ;02.05.2022 13:05;02.05.2022 18:49;20676;02.05.2022 18:49;41;12:15;09:00;08:00;09:30;02:50;00:05;00:05;;
34952;0;9M6XS2BDNU;TG-5;G5W3;9M6XS2BDNU_G5W3;08:00;08:00;08:00;08:00;07:00;02:30;00:15;41:45;41,75;1;;;;0;;;0;0;;Ausgleich Sport in der Freizeit.;Guter Ausgleich, hatte aber keine besondere Stressbelastung!;Freitag im Unterricht in der Besprechung von Zwischenprüfungsergebnissen, die nich alle hervorragend ausgefallen sind, positives Feedback durch SuS-Gruppen, äußern den Wunsch mich weiter als Lehrkraft haben zu wollen.;26.06.2022 17:36;26.06.2022 17:48;711;26.06.2022 17:48;41;08:00;08:00;08:00;08:00;07:00;02:30;00:15;;
16930;0;7AHDF4277G;TG-3;G3W1;7AHDF4277G_G3W1;07:00;05:00;07:00;07:00;07:00;05:00;04:00;42:00;42,00;1;;;;0;;;0;0;;gegessen, geschlafen;"Schlaf tat mir gut, da ich nicht an Schule gedacht habe und ich neue Kraft sammeln konnte; essen tat mir nur kurzfristig gut, da ich zunehme";;04.04.2022 00:12;14.04.2022 13:32;912001;14.04.2022 13:32;41;07:00;05:00;07:00;07:00;07:00;05:00;04:00;;
12429;0;RZWB3ZLTGA;TG-3;G3W1;RZWB3ZLTGA_G3W1;07:00;06:00;07:00;01:00;07:00;06:00;08:00;42:00;42,00;1;;;;0;;;0;0;;;;Freitag frühe Fehlgeburt ;03.04.2022 09:59;03.04.2022 10:03;212;03.04.2022 10:03;41;07:00;06:00;07:00;01:00;07:00;06:00;08:00;;
16544;0;4N6BS82DS5;TG-3;G3W1;4N6BS82DS5_G3W1;08:00;09:00;06:00;09:00;07:00;02:00;01:00;42:00;42,00;1;;;;0;;;0;0;;;;;04.04.2022 20:36;13.04.2022 11:23;744391;13.04.2022 11:23;41;08:00;09:00;06:00;09:00;07:00;02:00;01:00;;
12496;0;6U2M2VRPHE;TG-3;G3W1;6U2M2VRPHE_G3W1;07:00;08:00;08:00;06:00;06:00;04:00;03:00;42:00;42,00;1;;;;0;;;0;0;;"Schlafen (allein, nicht mit jemand); Essen, abends etwas Whisky oder einen sonstigen Schlummertrunk; Krankengymnastik ist ausgefallen, da Physiotherapeut krank";Ruhe reinbringen! ;Nein.;03.04.2022 14:36;03.04.2022 14:39;189;03.04.2022 14:39;41;07:00;08:00;08:00;06:00;06:00;04:00;03:00;;
20775;0;B6TYGL7MDW;TG-2;G2W2;B6TYGL7MDW_G2W2;10:00;08:00;06:00;06:00;10:00;00:00;02:00;42:00;42,00;1;;;;0;;;0;0;;geatmet, gelacht, mit Freunden getroffen,  Fahrrad gefahren;So anonym, dass ihr die Antwort jedes mal wieder braucht? (ich würde die Dinge gegen meinen Stress nicht einsetzen,  wären sie für mich nicht sehr hilfreich);Dienstag, Gespräch mit Chefin, ob Unterrichtsbesuchsrückmeldung und Vorstellung für eine Funktionsstelle, Donnerstag kam mein Großes Kind zu besuch und zudem hatte ich einen Banktermin ob Kreditvergabe für das Auszahlen meines Geschwisters ob  Elternhaus;02.05.2022 06:03;02.05.2022 06:13;614;02.05.2022 06:13;41;10:00;08:00;06:00;06:00;10:00;00:00;02:00;;
9073;0;H7ZFK9RZ2D;TG-2;G2W1;H7ZFK9RZ2D_G2W1;09:00;08:00;07:00;05:00;09:00;00:00;04:00;42:00;42,00;2;;;;0;;;0;0;Klassenarbeiten ;Ruhig bleiben und abwarten, dass die Situation vorbei geht ;;;27.03.2022 16:19;27.03.2022 16:22;193;27.03.2022 16:22;41;09:00;08:00;07:00;05:00;09:00;00:00;04:00;;
